"date","pr","srad","tmmn","tmmx","vs","vpd"
1987-04-11,0,280.6,273.8,290.5,6.3,0.87
1987-04-12,0,299.6,271.3,287.8,6.1,0.71
1987-04-13,0,293.5,266.7,286.3,4.6,0.7
1987-04-14,0,306.8,269.3,291.7,3.1,1.01
1987-04-15,0,306.5,275.3,295.3,2.3,1.33
1987-04-16,0,308.3,276.9,296.5,1.9,1.46
1987-04-17,0,308.3,278.5,295.7,4,1.42
1987-04-18,0,289,275.2,292.1,7.3,1.04
1987-04-19,0,278,273.4,287.5,8.2,0.62
1987-04-20,0,318.8,266.7,286.4,5.9,0.69
1987-04-21,0,318.3,268.8,290,7,0.87
1987-04-22,0,314.1,271.4,291.7,3.9,0.93
1987-04-23,0,314.7,275.4,294.2,2.1,1.17
1987-04-24,0,308.5,277.6,294.7,2.3,1.2
1987-04-25,0,307.6,277.2,295,2.8,1.11
1987-04-26,0,302.7,277.8,294.4,2.4,1.1
1987-04-27,2.7,283.9,278.9,295.2,3.5,1.15
1987-04-28,0,314.6,278.6,294,3.6,1.03
1987-04-29,1.2,256.6,277.6,293.4,3.3,0.94
1987-04-30,0,262.9,276,291,4.4,0.66
1987-05-01,0.5,324.6,272.1,289,6.1,0.53
1987-05-02,0,328.9,273,288.7,4.8,0.57
1987-05-03,0,338.8,271.2,288.1,4.6,0.75
1987-05-04,0,333.5,270.8,291.2,2.6,0.84
1987-05-05,0,331.3,274.9,293.7,1.6,1.06
1987-05-06,0,321,277.3,294.9,2.6,1.12
1987-05-07,0,323.5,277,293.8,3.6,0.94
1987-05-08,0.5,318.5,277.1,293.6,3.1,0.96
1987-05-09,0.8,305.4,278.1,293.9,1.7,1.01
1987-05-10,0.8,321.9,277.8,294.5,2.3,1.04
1987-05-11,2.8,307.8,277.3,293.8,2.5,0.85
1987-05-12,0.4,310.5,276.9,293.7,2.8,0.79
1987-05-13,2.9,334.7,279.6,295.2,2.3,1.03
1987-05-14,5.9,288.3,279.4,295.2,1.7,0.99
1987-05-15,1.3,294.3,280.9,294.1,2.7,0.91
1987-05-16,0,319.2,277,292.5,3.2,0.7
1987-05-17,0,331.5,276.4,293.9,4,0.83
1987-05-18,0,335.7,277.1,293.1,4.8,0.88
1987-05-19,1,309.3,275.3,290.3,6.2,0.65
1987-05-20,10,274.2,273.4,287.7,6.2,0.45
1987-05-21,0.3,327.5,271.5,288.9,4,0.51
1987-05-22,0,344,273.6,291.3,3.8,0.78
1987-05-23,0,348.5,275.1,291.6,4.3,0.88
1987-05-24,0,351.8,273,290.1,3.8,0.84
1987-05-25,0,204.6,274.8,287.9,7.6,0.74
1987-05-26,0,358.8,268.8,285.4,6.2,0.55
1987-05-27,0,356.3,269.5,287.4,3.4,0.64
1987-05-28,0,349.1,272.3,289.9,2.9,0.76
1987-05-29,0.4,352.5,274,291.3,3.5,0.84
1987-05-30,0,351.2,276.1,293.4,2.1,1.06
1987-05-31,0,351,275.1,296.2,3.9,1.22
1987-06-01,0,346.1,275.6,297.8,3.3,1.41
1987-06-02,0,350.6,276.6,299.4,3,1.69
1987-06-03,0,349.7,279.5,299.9,2.1,1.87
1987-06-04,1.3,299.7,280.3,297.9,3.9,1.42
1987-06-05,0,325,279.7,298.1,3.9,1.28
1987-06-06,0.9,284.2,278.6,297.1,3.7,1.12
1987-06-07,0.3,320.4,278.8,297.4,2.3,1.09
1987-06-08,0.4,331.3,278.5,298.8,3.1,1.28
1987-06-09,0,343.8,278.9,299.2,3.4,1.46
1987-06-10,0,347.9,278,299.4,4,1.57
1987-06-11,0,346.5,278.3,300.9,2.7,1.78
1987-06-12,0.3,227.9,280.5,299.9,1.9,1.66
1987-06-13,0,345.2,282.7,303.4,1.8,2.13
1987-06-14,1,341.8,283.6,303.5,3.4,2.12
1987-06-15,0,343.8,281.5,300.7,6.2,1.74
1987-06-16,0,280.4,277,297.6,4.9,1.52
1987-06-17,0,354.1,277.8,299.7,4.4,1.76
1987-06-18,0,352.9,277.5,299.2,5,1.71
1987-06-19,0,354.2,279,299.6,2.9,1.83
1987-06-20,0,354,277.7,298.9,4.7,1.69
1987-06-21,0,354.6,277.7,299,3.5,1.68
1987-06-22,0,349.6,276.9,299.1,3.8,1.58
1987-06-23,0,338,278.3,300.3,3.6,1.65
1987-06-24,0,343.7,278.8,301.4,3.3,1.67
1987-06-25,0,330.9,281.7,302.7,2.3,1.91
1987-06-26,0,340.4,280.9,302.8,3.1,1.84
1987-06-27,0,342.1,281.6,302.6,3.3,1.92
1987-06-28,0,300.7,282.4,301.6,4.2,1.99
1987-06-29,0,349.3,278.9,301,4.2,1.88
1987-06-30,0,348.2,280.5,300.8,4,1.97
1987-07-01,0,303.3,280.9,299.5,5,1.81
1987-07-02,0,312.1,280.7,300.6,4.2,1.94
1987-07-03,0,311.1,280.7,300.2,5.5,1.9
1987-07-04,0,310,280.5,299.3,6.4,1.8
1987-07-05,0,311.6,278.8,299.3,4.6,1.74
1987-07-06,0,308.9,279.8,300.4,4.4,1.83
1987-07-07,0,308.3,280.2,301.7,3.2,2
1987-07-08,0,306.9,281.4,301.1,4.6,1.91
1987-07-09,0,304.6,280.6,299.8,5.3,1.69
1987-07-10,0,306,280.5,298.8,5.7,1.6
1987-07-11,0,302.4,279,299.1,5.4,1.53
1987-07-12,0,302.3,279.7,300.7,3.4,1.73
1987-07-13,0,293.7,283.6,302.3,1.9,2.01
1987-07-14,0.4,288.4,284.9,303.1,2.7,2.07
1987-07-15,1.5,279.7,284.2,302.5,3.3,1.9
1987-07-16,3.1,241.4,283,296.6,5.2,1.07
1987-07-17,0.8,297.7,280.6,295.2,9,0.94
1987-07-18,0,298,277.9,294.9,8.1,0.95
1987-07-19,1,298.8,277.7,298,5.2,1.3
1987-07-20,0.3,280.1,282.2,300.6,3.9,1.51
1987-07-21,0,289.2,283,300.1,6.4,1.27
1987-07-22,0,297.7,280.4,300.7,5.3,1.67
1987-07-23,0,298.7,280.9,303.1,3.6,2.15
1987-07-24,0,181.5,283.8,301.7,3.1,1.94
1987-07-25,3.8,263,286.1,301.8,4.2,1.71
1987-07-26,3.8,246.6,284.8,300.1,3.2,1.43
1987-07-27,2.1,247.5,284.4,299.5,2.6,1.33
1987-07-28,6.8,205.1,284.3,296.7,3,0.97
1987-07-29,0.5,248.4,282.1,299.2,1.7,1.13
1987-07-30,3.8,239.3,283.8,299.4,1.4,1.18
1987-07-31,5.1,246.4,282.5,299.2,1.7,1.07
1987-08-01,3.9,255,283.7,299.9,1.6,1.1
1987-08-02,1.9,251.3,283.8,300.5,2.8,1.14
1987-08-03,3.7,239.6,285.5,300.8,2.2,1.29
1987-08-04,7.7,233.6,285.8,300.3,2.4,1.1
1987-08-05,1.1,239.6,285.4,299,3.1,0.94
1987-08-06,5,248.6,283.6,299.4,3.9,0.87
1987-08-07,1.2,240.6,283.4,298.5,4.2,0.77
1987-08-08,4.1,240.5,283.4,299.5,2.9,1.08
1987-08-09,1.9,230.3,283.6,298.2,3,1.05
1987-08-10,3,251.7,283.6,299.8,3.6,1.18
1987-08-11,9.1,211.7,283.3,297.8,4.4,0.79
1987-08-12,6.9,205.5,281.8,296.9,3.7,0.76
1987-08-13,0.6,257.9,282,297.1,5.3,0.98
1987-08-14,0,258.4,280.4,296.1,7.5,0.92
1987-08-15,0,263.5,279.2,295.3,6.3,1.02
1987-08-16,0,262.7,277.7,296.2,2.9,1.18
1987-08-17,0,258.9,281.3,299.1,1.6,1.6
1987-08-18,0,259.9,283.8,300.4,1.4,1.88
1987-08-19,0,242.8,284.3,301.3,2.6,1.78
1987-08-20,0,225.2,283.8,299.1,4.4,1.21
1987-08-21,5,202.5,282.7,298,3.2,1
1987-08-22,5.3,228,284.2,298.7,1.7,1.2
1987-08-23,2.3,215.1,284.4,296.7,2.5,0.96
1987-08-24,4.2,239.7,282,296.9,4,0.88
1987-08-25,2.7,209.6,281.2,294.6,3.3,0.83
1987-08-26,1.8,222.8,280.9,294.3,1.8,0.95
1987-08-27,0,243.9,278.7,296.4,1.4,1.08
